X,Y,osm_id,osm_type,completeness,is_in_health_zone,amenity,speciality,addr_street,operator,water_source,changeset_id,insurance,staff_doctors,contact_number,uuid,electricity,opening_hours,operational_status,source,is_in_health_area,hidden,changeset_version,emergency,changeset_timestamp,addr_housenumber,addr_postcode,health_amenity_type,addr_city,name,staff_nurses,changeset_user,wheelchair,beds,url,dispensing,healthcare,operator_type
-10.6428355138308,15.09742226392,8842403921,node,9,,hospital,,,,,106540647,,,,273de4c29f8742959087151afb71f11e,,,,,,0,1,,2021/06/17 16:02:29,,,,,Cscom Dioncoulane,,kalilouisangare,,,,,,
-6.25747892637099,13.4379409709385,5116133721,node,9,,pharmacy,,,,,52194078,,,,cb8b0cdce640460ca2f8fbea517ecf6a,,,,,,0,1,,2017/09/19 21:37:14,,,,,Pharmacie Souvenir,,Toure 15,,,,,,
-7.45882534081775,13.3073685214918,2163839621,node,15,,clinic,,,,,91476451,,,,0f0117e269da442699e1fc5f2eb37af2,,,,OMS Survey,,0,3,,2020/09/25 03:39:20,,,,,Centre de Santé Communautaire de Monzombala,,Richard Ruh,no,,,,,
-4.80442764766096,12.1812416414002,3240073421,node,12,,pharmacy,,,,,27537323,,,,314d70f25c15493f9e45e5349b9c78ea,,,,,,0,1,,2014/12/17 19:36:57,,,,,CSCOM,,Doubassin,,,,no,,
-8.03195674576992,12.6187742210296,7499557279,node,9,,pharmacy,,,,,84921083,,,,1263d693757e45b9b2bda2e4eb252a78,,,,,,0,1,,2020/05/09 00:03:15,,,,,,,Lassine77,no,,,,,
,,867295664,way,6,,hospital,,,,,93603843,,,,e543240ef40c41679279015beeb09171,,,,,,0,1,,2020/11/05 12:36:48,,,,,,,ahmed minta,,,,,,
-8.8779253016283,12.4115772626178,2163839685,node,15,,clinic,,,,,26850038,,,,6905bf493d99437e804caa6b0df6711f,,,,OMS Survey,,0,2,,2014/11/17 18:59:48,,,,,Centre de Santé Communautaire de Niouma Makana,,jgc,yes,,,,,
,,93314814,way,9,,hospital,,,,,15130539,,,,3495bfa18f5c4fa1bf9aff8b6f9705bb,,,,,,0,2,,2013/02/23 01:18:46,,,,,Maternité de Korofina,,AndrewBuck,,,,,,
-8.02738156774168,12.5957542459729,6187151755,node,9,,pharmacy,,,,,66061298,,,,53e077dd880c45859c7f6ceac4a7d998,,,,,,0,1,,2019/01/06 01:55:46,,,,,Para Pharmacie,,Nathalie SIDIBE,,,,,,
1.3997609409449,18.4515231290909,2163839201,node,9,,clinic,,,,,50337097,,,,892217993ca642bf86565eec8ec73b3c,,,,,,0,3,,2017/07/16 23:52:41,,,,,CSCOM de ETAMBAR,,سامبا,,,,,,
-5.78469994098276,13.612811443381,2163839918,node,9,,clinic,,,,,17393457,,,,8075297f3160465da7b0ffffad68fa2c,,,,,,0,3,,2013/08/18 09:44:56,,,,,CSCOM de TIBY,,Paul Mallet,,,,,,
-7.77865940372274,12.6177704881246,4705905229,node,12,,clinic,,,,,112694503,,,,ea9120c5c0f74d9b90de75684c366643,,,,,,0,3,,2021/10/19 11:50:39,,,,,Centre de Santé Communautaire de Baguineda,,Jez Nicholson,,,,,centre,
-8.12897291641369,12.6761048461749,2163839571,node,15,,clinic,,,,,26834382,,,,7481b28e3e3444538c1f47430906c317,,,,OMS Survey,,0,2,,2014/11/17 00:27:05,,,,,Centre de Santé Communautaire de Malibougou,,jgc,yes,,,,,
-8.03273995080244,12.621371353728,5751784285,node,12,,clinic,,,maroufou,,60576421,,,,4b7627aabadf4994bfd52598755aff68,,,,,,0,1,,2018/07/10 12:53:36,,,,,Maroufou,,Dramane52,,,,,,
-7.95870092369015,12.575406421648,5113954834,node,9,,pharmacy,,,,,64131243,,,,0b4d6bce04ef4627afb9dc81b8961932,,,,,,0,2,,2018/11/03 00:51:11,,,,,Pharmacie Moustaphe Namoko,,Nathalie SIDIBE,,,,,,
-8.21500007672086,11.0299999810109,2163838818,node,15,,clinic,,,,,26816057,,,,8d8a4f1af1a34bc198a5844fd5355881,,,,OMS Survey,,0,2,,2014/11/16 08:09:47,,,,,Centre de Santé Communautaire de Badogo,,jgc,yes,,,,,
-6.2849849798252,13.4204832268277,4336884753,node,9,,pharmacy,,,,,41258344,,,,656e76e13ac14d50894539ccfd52d916,,,,,,0,1,,2016/08/05 12:09:48,,,,,Pharmacie GUIDIO ALMAMY,,zotto,,,,,,
-7.91392001925243,12.6696299936114,3192798443,node,15,,clinic,,,,,93542762,,,,bae7e3fd25e04c1fa74cf350d2794245,,,,OMS Survey,,0,2,,2020/11/04 12:21:09,,,,,Centre de Santé Communautaire ASACOBOUL1,,Jean-Marc Liotier,yes,,,,,
-8.01787003547747,12.5935599475411,2163841272,node,9,,dentist,,,,,24931819,,,,4f7a0bc9a970463d85bddf030cea654b,,,,,,0,2,,2014/08/22 12:58:58,,,,,Cabinet dentaire,,reg,,,,,,
-7.91688394403363,12.6295106846236,5230174265,node,9,,clinic,,,,,60578511,,,,9957d7424c894d89b8de160bb1cad691,,,,,,0,3,,2018/07/10 13:53:02,,,,,Clinique Médicale Koulakou,,lassina sangare,,,,,,
-6.26253463890816,13.4304263432863,5012906627,node,9,,pharmacy,,,,,50821607,,,,d66629ca5ebe415e9eeb50229cf21afb,,,,,,0,1,,2017/08/03 22:08:24,,,,,Amary Daou,,Toure 15,,,,,,
-7.16311003665652,12.5209799583143,2163839912,node,15,,clinic,,,,,26895573,,,,7a02efba8f5040ebb92eff231010ebd0,,,,OMS Survey,,0,2,,2014/11/19 20:59:12,,,,,Centre de Santé Communautaire de Tenindougou,,jgc,yes,,,,,
-8.18182676707394,12.7074689220218,2163839171,node,15,,clinic,,,,,26834382,,,,e15166a1ecd847f38968e3217d25e557,,,,OMS Survey,,0,2,,2014/11/17 00:27:05,,,,,Centre de Santé Communautaire de Doubabougou Kati,,jgc,yes,,,,,
-9.50486165179382,13.0280720245429,8032167202,node,9,,clinic,,,,,92831330,,,,c4945109b3264808806b73954edbec01,,,,,,0,1,,2020/10/21 11:55:04,,,,,Clinique Médical Djiaramadji,,Daouda Sangare,,,,,,
-5.45710113443494,12.3744910291124,5508318395,node,9,,clinic,,,,,57566508,,,,4c4a247d4c664e748b566d5130978262,,,,,,0,1,,2018/03/27 12:42:31,,,,,Cabinet Medical Prive Maya Bolly,,fatoudembele,,,,,,
,,93314850,way,9,,hospital,,,,,6859513,,,,94bf35f3d67f46c89fdb8f7f4af83c0d,,,,,,0,1,,2011/01/04 11:29:30,,,,,ASACOKO,,Fadiga Ibrahima,,,,,,
-7.99038116492477,12.5543239235098,6114326373,node,9,,pharmacy,,,,,65142975,,,,20e77968c75b461fa7359314c475ca40,,,,,,0,1,,2018/12/04 00:42:27,,,,,Pharmacie Mariam Hady Belco,,Nathalie SIDIBE,,,,,,
-8.00755526543213,12.5818772508979,4889708735,node,15,,pharmacy,,782,,,77315665,,,,3d2a83425fc0498f82a40ff1380f0e4f,,,,,,0,2,,2019/11/20 10:24:49,,,,,Phamacie Touchoumbe,,SerV,,,,,pharmacy,
-7.9158652075219,12.574954888524,3386406421,node,12,,pharmacy,,,,,29295939,,,,8a838d2988a74cbb826a3ed2a955b6e8,,,,,,0,1,,2015/03/06 19:09:09,,,,,Pharmacie La Grace,,Araba,,,,no,,
-8.19615127195942,10.7862453519077,2163839364,node,15,,clinic,,,,,26816057,,,,59378d82772746a9914580e58d8aad18,,,,OMS Survey,,0,2,,2014/11/16 08:09:48,,,,,Centre de Santé Communautaire de Kalana,,jgc,yes,,,,,
-7.99630356625008,12.6505870639725,5293883839,node,27,,pharmacy,,,,,82622320,public,,,9553787e505644f8a29096bbe1a697c3,grid,24/7,,,,0,2,no,2020/03/25 17:49:39,,,,,Pharmacie,,abdcoul,,,,no,pharmacy,
-7.98986785717443,12.6157871621957,3246880075,node,12,,pharmacy,,,,,107798650,,,,a91c5b12ecf94fa388b3f4c8c304b30d,,,,,,0,2,,2021/07/11 21:31:25,,,,,Pharmacopée Institut Fasya,,Jens Kubieziel,,,,,pharmacy,
-3.00725180210623,16.7680843451827,5079101302,node,9,,pharmacy,,,,,51722081,,,,8765d431f956463e919fb2772a2760f9,,,,,,0,1,,2017/09/04 14:14:04,,,,,Nouvelle Pharmacie Officine de la Site,,Araba,,,,,,
-8.00394124024081,10.9113834782509,2163840017,node,15,,clinic,,,,,26816057,,,,1bcf8160d02c473da88f9d5cc0fc0211,,,,OMS Survey,,0,2,,2014/11/16 08:09:49,,,,,Centre de Santé Communautaire de Yorobougoula,,jgc,yes,,,,,
-8.0462208171335,12.607050788337,5735209527,node,12,,dentist,,,,,60813888,,,,37b7e92c37cb44a8838d0bda1ed94a48,,,,,,0,2,,2018/07/17 21:25:00,,,,,Cabinet Dentaire Bereté,,saliousoft,limited,,,,,
-10.648012763964,12.076852581087,2163839132,node,15,,clinic,,,,,26850038,,,,1da63193e0744f539202ab1c8b31415a,,,,OMS Survey,,0,2,,2014/11/17 18:59:47,,,,,Centre de Santé Communautaire de Dittin,,jgc,yes,,,,,
-8.00290867358888,12.5571831583204,4937736271,node,9,,pharmacy,,,,,49849605,,,,d423036604d34d9eb594e7c9a7e04054,,,,,,0,1,,2017/06/27 00:04:38,,,,,Pharmacie Bamamou,,Araba,,,,,,
-7.91408338254527,12.6178406446542,3192801072,node,15,,clinic,,,,,59432947,,,,181cb93f0205406eb165c53ccdce26ef,,,,OMS Survey,,0,3,,2018/05/31 14:55:52,,,,,Centre de Santé Communautaire Asacomis,,Araba,yes,,,,,
-3.37981574732353,16.3796971269735,6025156177,node,9,,,,,,,64016605,,,,c49249e32c194984978712fe4cb830b0,,,,,,0,1,,2018/10/30 16:02:29,,,,,Arham,,cissoko358,,,,,doctor,
-6.99225617221467,13.2561260917166,2163839819,node,15,,clinic,,,,,26895573,,,,890ac8ee82474968be5aee09b9f0d43f,,,,OMS Survey,,0,2,,2014/11/19 20:59:12,,,,,Centre de Santé Communautaire de Seguela,,jgc,yes,,,,,
-8.00353002407113,12.6366999267946,2163838646,node,12,,hospital,,,,,26859604,,,,0a2df96199734af59af4e46c1bdb9738,,,,OMS Survey,,0,4,,2014/11/18 08:13:15,,,,,CHU CNOS,,jgc,,,,,,
-8.00323506489846,12.6515782240227,6375531102,node,12,,clinic,,,,,71225653,,,,b4a31ab38d874d1091f477751769ee9f,,,,,,0,2,,2019/06/13 16:50:55,,,,,La Rosette,,mapman44,,,,,clinic,
-11.4386255548838,14.4444140877523,5186548730,node,6,,pharmacy,,,,,53214206,,,,3fd6985cef344697bea2524e198f8764,,,,,,0,1,,2017/10/24 17:20:43,,,,,,,Nathalie SIDIBE,,,,,,
-10.7461295623135,14.645673054499,5125139688,node,12,,doctors,,,,,68404386,,,,0387f1bfb4ca416f992da20b769390ad,,,,survey,,0,3,,2019/03/22 10:01:38,,,,,Centre de Santé de Marena,,Jean-Marc Liotier,,,,,,
-5.46219875648799,12.3944192553645,3189067707,node,12,,clinic,,,,,37023336,,,,cc1fa81f4b6446e49d3ee5599ce528c6,,,,OMS Survey,,0,4,,2016/02/05 16:28:30,,,,,Centre de Santé de Référence de Koutiala,,Gilbertd,,,,,,
-6.26374465045029,13.4334811278979,5152638079,node,9,,pharmacy,,,,,52696291,,,,8dc86bec704c4182bc1ca17afe609074,,,,,,0,1,,2017/10/06 22:33:04,,,,,Pharmacie Balazan,,Araba,,,,,,
-7.2434842738254,13.1062521309181,2163839408,node,15,,clinic,,,,,26881046,,,,a4e3bdc7b1be4927bc20d1c2b9ce41c6,,,,OMS Survey,,0,2,,2014/11/19 07:55:38,,,,,Centre de Santé Communautaire de Kénenkou,,jgc,yes,,,,,
-8.0160556048975,12.5846937380023,4957686885,node,12,,pharmacy,,,,,77315665,,,,50a5f6f67071428bba1014b41f4e1919,,,,,,0,2,,2019/11/20 10:24:49,,,,,Aissata sall,,SerV,,,,,pharmacy,
-7.97431381091243,12.6422432984584,7692333794,node,9,,pharmacy,,,,,95347947,,,,eb827d8b582047198d4ecd139322eba2,,,,,,0,2,,2020/12/05 20:47:58,,,,,PHARMACIE,,UNGSC-DTLM-Ale_Zena,,,,,,
-7.92484264491591,12.5774529471268,3386406411,node,9,,doctors,,,,,29295939,,,,b5ccd50fec734b97893b379b741ce927,,,,,,0,1,,2015/03/06 19:09:08,,,,,Cabinet Médical Amza,,Araba,,,,,,
-7.99621220350548,12.61080663533,6548674796,node,12,,hospital,,,,,77315665,,,,ec68134b3b164c2dba669d758266d96c,,,,,,0,2,,2019/11/20 10:24:49,,,,,Bloc Operatoire,,SerV,,,,,hospital,
-11.4483876222339,14.4490551475395,6238303667,node,9,,doctors,,,,,66660017,,,,1507a075dacd44818377d25c25748abf,,,,,,0,1,,2019/01/26 17:29:56,,,,,Santé Plus,,Nathalie SIDIBE,,,,,,
-8.00263357952673,12.5593408278353,5678451184,node,9,,pharmacy,,,,,88427296,,,,eced7881f37d4aedb25c17d1e9d05d10,,,,,,0,2,,2020/07/23 22:27:31,,,,,Pharmacie,,Daouda Sangare,,,,,,
-6.79435005055646,12.4810302990467,2163839099,node,15,,clinic,,,,,26895573,,,,62ce6fe6523c4308824a24ea2943e6d1,,,,OMS Survey,,0,2,,2014/11/19 20:59:07,,,,,Centre de Santé Communautaire de Dioila Central,,jgc,no,,,,,
-7.99362001613005,12.5821399397433,3192801077,node,15,,clinic,,,,,42840324,,,,a2693289b11e4679b5e1fac7bbb75427,,,,OMS Survey,,0,2,,2016/10/12 20:36:30,,,,,Clinique,,Zoumana Koumaré,yes,,,,,
-7.96880354776616,12.6496374781619,7999671875,node,9,,pharmacy,,,,,95347947,,,,48cd8d1bc09c4bc3962a3ca21cd0b9c1,,,,,,0,2,,2020/12/05 20:47:58,,,,,PHARMACIE ZONE INDUSTRIELLE,,UNGSC-DTLM-Ale_Zena,,,,,,
-6.7938103398111,12.4812649923356,3189067694,node,12,,clinic,,,,,26859604,,,,b211834a11c54544b4b0b14c086a8d91,,,,OMS Survey,,0,3,,2014/11/18 08:13:17,,,,,Centre de Santé de Référence de Dioila,,jgc,,,,,,
-7.3910275626275,11.1379276293869,2163839141,node,15,,clinic,,,,,26821015,,,,8f025c6667c34def81c5442d808f1965,,,,OMS Survey,,0,2,,2014/11/16 12:48:35,,,,,Centre de Santé Communautaire de Djiné,,jgc,yes,,,,,
-7.92089200249313,12.6279879442741,3386467402,node,12,,clinic,,,,,63035651,,,,0ef1f892614343ba8e1b2ca4353a5226,,,,,,0,3,,2018/09/29 12:17:46,,,,,Cabinet Médical La Référance,,Jean-Marc Liotier,,,,,,private
-10.7255034588031,15.120675423523,5900053877,node,9,,doctors,,,,,62499856,,,,2ffa0641bc374195802705601f7e4ca8,,,,,,0,1,,2018/09/11 19:31:24,,,,,Cabinet Medical Yonki Saha,,Nathalie SIDIBE,,,,,,
-8.04228383721289,12.5257842975753,4694355793,node,6,,pharmacy,,,,,46228844,,,,af9a59b70dd143b0b9567bef78dc0eca,,,,,,0,1,,2017/02/19 22:50:41,,,,,,,Nathalie SIDIBE,,,,,,
-7.97768216252175,12.6148184656459,3799601957,node,9,,pharmacy,,,,,44725272,,,,ddd776bb152d49358e2ff050cd6eee13,,,,,,0,2,,2016/12/28 09:09:38,,,,,Pharmacie le Guide,,Zoumana Koumaré,,,,,,
-7.96303596019246,12.6164803455881,3244219268,node,12,,pharmacy,,,,,71225341,,,,9e4cf484e7e0419e8e8c8a7b70079789,,,,,,0,2,,2019/06/13 16:42:52,,,,,Pharmacie Tombwa,,mapman44,,,,,pharmacy,
,,325205437,way,12,,hospital,,,,,83463176,,,,5f16e811e9144e3aa40472ed508dbdd6,,,,,,0,4,,2020/04/13 09:02:31,,,,,CSCOM de Diankabou,,_aahu_,,,,,hospital,
-8.03859026776047,13.589809070321,5108122242,node,9,,hospital,,,,,52078461,,,,c0a330fb7ddc43ecb1879adf964b2bfd,,,,,,0,1,,2017/09/15 19:10:05,,,,,Centre de référence santé kolokani,,Toure 15,,,,,,
-6.01404381541681,11.8486056463213,3189067703,node,12,,clinic,,,,,26859604,,,,b6230a59814043779c7fbba18a400ba7,,,,OMS Survey,,0,3,,2014/11/18 08:13:18,,,,,Centre de Santé de Référence de Kignan,,jgc,,,,,,
-8.07730921218504,12.8888817213484,2163839865,node,18,,clinic,,,,,92198622,,,,af066b7debc44d8bb0fffd701349995b,,,,OMS Survey,,0,3,,2020/10/08 22:49:30,,,,,Centre de Santé Communautaire de Sonikegny,,Greg_Rose,yes,,,,clinic,
-6.6880815160946,13.327843750745,2163839862,node,15,,clinic,,,,,26895573,,,,37750bb53e6b40d88b2624b4dd945738,,,,OMS Survey,,0,2,,2014/11/19 20:59:12,,,,,Centre de Santé Communautaire de Somo-Baroueli,,jgc,yes,,,,,
-8.00221515492029,12.6113445858757,4664414669,node,12,,dentist,,,,,77315665,,,,16102849391b40fc8f725ee18f0db8e7,,,,,,0,2,,2019/11/20 10:24:49,,,,,Cabinet Dentaire Sankoré,,SerV,,,,,dentist,
,,785835050,way,18,,hospital,,,,,83426396,,,,85d1af16115a45009f8cde5cb537da2f,,,,OMS Survey,,0,2,,2020/04/12 12:49:27,,,,,Centre de Santé Communautaire de Manankoro,,mueschel,yes,,,,hospital,
-7.91939004926346,12.6526799413759,3192801096,node,15,,clinic,,,,,27902248,,,,1d79881fc33e48e485b6e7f789205ae1,,,,OMS Survey,,0,2,,2015/01/04 03:41:09,,,,,Centre de Santé Communautaire de Sotuba,,iansan5653,yes,,,,,
-5.16663063854645,12.5492356891883,5865302499,node,9,,hospital,,,,,62099172,,,,77d688243b0644a380553cc03775b840,,,,,,0,1,,2018/08/29 10:16:58,,,,,CSCOM,,Gilbertd,,,,,,
-5.76210844881629,10.5521807896064,2158443110,node,12,,clinic,,,,,26859604,,,,7b3e8d619704460da8208d9472334d0d,,,,OMS Survey,,0,5,,2014/11/18 08:13:18,,,,,Centre de Santé de Référence de Kadiolo,,jgc,,,,,,
-5.7606103512621,12.9479072511344,4361276266,node,9,,pharmacy,,,,,41610123,,,,f494506841bc487eb83757e9a043a8ce,,,,,,0,1,,2016/08/22 09:26:07,,,,,pharmacie,,Emmanuel Bama,,,,,,
-7.91798331445386,12.6723499211912,7864936058,node,9,,clinic,,,,,90242917,,,,7258a42b5ba344309e3d2943ab2d6dd8,,,,,,0,1,,2020/09/01 11:31:23,,,,,Jacques Lansac,,Makang,,,,,,
-5.95824665945716,13.2530847181501,5145157927,node,9,,doctors,,,,,58472626,,,,adee8ccefa864bbfbd1369b54f61b951,,,,,,0,2,,2018/04/27 11:19:46,,,,,Centre Santé Communautaire Sinzana,,Birama Sissoko,,,,,,
-7.98144002117152,12.6349199458367,3192801094,node,15,,clinic,,,,,93544512,,,,a24d54dd20414fb9991d4bd2274209bd,,,,OMS Survey,,0,2,,2020/11/04 12:56:00,,,,,Centre de Santé Communautaire de Boniaba,,Jean-Marc Liotier,yes,,,,,
-7.94738460003464,12.6701779186218,1805225097,node,12,,pharmacy,,,,,12048811,,,,6a356c2dcbf143ab80400bfa0cf94c81,,24/7,,,,0,1,,2012/06/28 16:58:24,,,,,,,Fadiga Ibrahima,,,,no,,
-7.92043083018052,12.6297618902617,3192801085,node,15,,clinic,,,,,51281585,,,,f70ede6a18384bccb0e24137c6d922bc,,,,OMS Survey,,0,2,,2017/08/20 17:06:18,,,,,Centre de Santé Communautaire ASACOSODIA,,Singama,yes,,,,,
-10.7461020696711,14.6468288351275,5125161628,node,9,,pharmacy,,,,,52313564,,,,aa5c3b75f3204740ac83f30ea067c3f7,,,,survey,,0,1,,2017/09/23 20:14:13,,,,,,,Nathalie SIDIBE,,,,,,
-5.45946290329215,12.3964353545348,4370215996,node,9,,pharmacy,,,,,41743084,,,,003af2a4f03d4f0fa6da1e96d6228665,,,,,,0,1,,2016/08/27 19:44:27,,,,,Pharmacie Keneya,,Emmanuel Bama,,,,,,
,,579219161,way,9,,doctors,,,,,68404386,,,,043a0c5432f147a5b879839ca914f839,,,,,,0,2,,2019/03/22 10:01:41,,,,,Centre de Santé de Réference de Sagabari,,Jean-Marc Liotier,,,,,,
-5.66125261214776,11.3480460163309,3620243303,node,6,,pharmacy,,,,,32541322,,,,ff0d32a95cec46ce8e70a9aa1bf9fa64,,,,,,0,2,,2015/07/10 12:08:39,,,,,,,Jorieke V,,,,,,
-8.01489001744218,12.5859099521527,3192801092,node,18,,clinic,,,,,93420082,,,,6e24be52529b445dbd7e9c6b66cf67e3,,,,OMS Survey,,0,3,,2020/11/02 12:23:41,,,,,Centre de Santé Communautaire ASCOMBACODJI,,Jean-Marc Liotier,yes,,,,clinic,
-8.01678667449229,12.6365382398824,2163841056,node,9,,pharmacy,,,,,37366198,,,,f788dc4372864d2fb6b1784f204015ef,,,,,,0,2,,2016/02/22 12:50:53,,,,,Pharmacie Teneman,,Mamery KANE,,,,,,
-7.97758007094109,12.6008299912587,3192798447,node,15,,clinic,,,,,93426596,,,,2afc7c8e83964e88b1e84801501910b9,,,,OMS Survey,,0,2,,2020/11/02 14:42:18,,,,,Centre de Santé Communautaire ASACODA,,Jean-Marc Liotier,yes,,,,,
,,94695833,way,12,,pharmacy,,,,,6945114,,,,9d6d65bb0e2b4a6694843567deda41ed,,,,,,0,1,,2011/01/12 09:03:10,,,,,"Pharmacie ""Aissé Badiallo Kanouté""",,aboubacar,,,,no,,
-7.99271007672152,12.6622899610024,3192801063,node,15,,clinic,,,,,93544512,,,,a34fd7dff8cb438388cf2540fea06c61,,,,OMS Survey,,0,2,,2020/11/04 12:56:00,,,,,Centre de Santé Communautaire ASACOKOULPOINT,,Jean-Marc Liotier,yes,,,,,
-7.95794001452006,12.6021499733704,3192801084,node,15,,clinic,,,,,93426596,,,,baf5eccf5fdd4d5196d14b3368a6d497,,,,OMS Survey,,0,3,,2020/11/02 14:42:18,,,,,Centre de Santé Communautaire Asacoso,,Jean-Marc Liotier,yes,,,,,
-6.83725382777845,13.0716383912108,2163840325,node,9,,pharmacy,,,,,32049230,,,,47bda80cf43745099b6f29991dfbade4,,,,,,0,2,,2015/06/18 11:57:04,,,,,Dépôt Keneya,,Mamery KANE,,,,,,
-9.47009955240034,13.0371945526809,7746134027,node,9,,pharmacy,,,,,88486851,,,,05a84def5c094d72a8b02a9e6fa226e6,,,,,,0,1,,2020/07/25 06:54:20,,,,,Pharmacopé,,Daouda Sangare,,,,,,
-7.97658128335894,12.5723435904093,5357144329,node,9,,pharmacy,,,,,55687245,,,,c9050281e9cf46a2854d0f83348bd62e,,,,,,0,1,,2018/01/23 15:25:20,,,,,Pharmacie Khasso,,Araba,,,,,,
-7.35285344190922,13.5772916199407,2163839421,node,15,,clinic,,,,,26881046,,,,9af123426c714e3ab08e6ba11d9e9b36,,,,OMS Survey,,0,2,,2014/11/19 07:55:37,,,,,Centre de Santé Communautaire de Kiban,,jgc,yes,,,,,
-11.4526024622447,14.4414098460168,5191357807,node,9,,pharmacy,,,,,53267213,,,,312c5c723dbf4c5db2db598d0ad18f49,,,,,,0,1,,2017/10/26 16:09:04,,,,,Pharmacie Mala,,Nathalie SIDIBE,,,,,,
-9.18340753464346,14.5334380299011,2163840300,node,9,,clinic,,,,,15334869,,,,e3009415ed124a43b329f7a4db93b68c,,,,,,0,2,,2013/03/11 23:59:42,,,,,DIEMA clinic,,Manu1400,,,,,,
-3.39519352216178,16.2704268653471,6024989569,node,15,,,gynaecology,,,,65303808,,,,6f201eec5d714663bfa2603a674d7b45,,,,,,0,2,,2018/12/08 23:59:09,,,,Diré,cabinet sage-femme Nacoura,,cissoko358,,,,,clinic,
-4.67666808110027,12.8594071779339,5056518221,node,9,,hospital,,,,,51410013,,,,3e999ec04f954282bcbbe095e5a6dde5,,,,,,0,1,,2017/08/24 15:06:20,,,,,CSCOM Diora,,Toure 15,,,,,,
,,93449686,way,9,,pharmacy,,,,,85777803,,,,99d2c0d44213436c81b8dfd4a6a7b3ab,,,,,,0,4,,2020/05/26 15:19:45,,,,,,,Shamillah,,,,no,,
-7.94225001378859,12.5904899916848,3192801090,node,18,,clinic,,,,,71225528,,,,73ec17ec51864845a9db2442be546016,,,,OMS Survey,,0,3,,2019/06/13 16:47:26,,,,,Centre de Santé Communautaire Asacpoa,,mapman44,yes,,,,clinic,
-7.91294310843756,12.6359714555898,6329592053,node,9,,dentist,,,,,67999491,,,,3daffd463c0b4e8cbb4a0ef26145a6d5,,,,,,0,1,,2019/03/10 19:44:31,,,,,Clinique Dentaire Maiga,,Nathalie SIDIBE,,,,,,
-7.97629001222364,12.5942599202752,3192798436,node,15,,clinic,,,,,93426596,,,,739c5f1fbb3c4b9bb78416bd1aaa15f3,,,,OMS Survey,,0,2,,2020/11/02 14:42:18,,,,,Centre de Santé Communautaire ADASCO,,Jean-Marc Liotier,yes,,,,,
,,791267025,way,9,,hospital,,,,,83461526,,,,6f7b0e8a47694fdcbe213065a6f9d83c,,,,,,0,1,,2020/04/13 08:36:19,,,,,,,_aahu_,,,,,hospital,
-8.31174794264405,11.3835211642273,2163839224,node,15,,clinic,,,,,26827982,,,,b0b3bdbf86aa4cfd8d796e4736619504,,,,OMS Survey,,0,2,,2014/11/16 18:17:07,,,,,Centre de Santé Communautaire de Faraba,,jgc,yes,,,,,
,,203831154,way,12,,hospital,,,,,50337097,,,,ced2f91ffadc48e297518a36ec2463a2,,,,bing,,0,4,,2017/07/16 23:52:48,,,,,Hópital-Maternité,,سامبا,,,,,,
-8.30983175575955,13.2204300806716,2163838939,node,15,,clinic,,,,,26881046,,,,0aefea09c0c1435dae0ca1e904d17000,,,,OMS Survey,,0,2,,2014/11/19 07:55:35,,,,,Centre de Santé Communautaire de Daban,,jgc,yes,,,,,
-5.76066617473722,12.9442644760151,3189067685,node,12,,clinic,,,,,26859604,,,,5a34927efa96477da7f5089a31c6bc82,,,,OMS Survey,,0,3,,2014/11/18 08:13:16,,,,,Centre de Santé de Référence de Bla,,jgc,,,,,,
-7.98336852945368,12.6171395822728,8131918665,node,15,,clinic,,,Centre National des Oeures Universitaire (CNOU),,94304863,,,,b0471326dc44488e8de07ca014fe36e2,,,,,,0,1,,2020/11/17 20:00:58,,,,,Infirmerie,,Lassina Doumbia,,,,,clinic,
-7.90470587691283,12.6090146682505,3386467408,node,9,,pharmacy,,,,,60241521,,,,e1391eea3d6746d6a830e1cd20b7cd79,,,,,,0,2,,2018/06/28 08:58:13,,,,,Pharmacie Djimmy,,Jean-Marc Liotier,,,,,,
-8.02621162169672,12.6388159382507,3463696292,node,9,,doctors,,,,,81108522,,,,8bfdd24c0d37478ea453b5e0c9c0bda0,,,,,,0,2,,2020/02/17 10:34:29,,,,,D2 Medical,,UNGSC-DTLM-Ale_Zena,,,,,,
-4.77444013177225,14.4052462924128,2163839486,node,12,,clinic,,,,,94340836,,,,f07b4537c2fe4f0ea4019de741edef36,,,,,,0,4,,2020/11/18 08:19:53,,,,,CSCOM de KOUBI,,Greg_Rose,,,,,clinic,
-3.00887336509419,14.1340032956711,5398072728,node,9,,doctors,,,,,56178233,,,,d35fd7697533466999dd7964148db431,,,,,,0,1,,2018/02/08 10:22:37,,,,,Centre santé Bondo,,Toure 15,,,,,,
-4.32209915998718,15.8437259677318,2163839878,node,9,,clinic,,,,,38350595,,,,dc572eeba6d7478cb639800c66711890,,,,,,0,3,,2016/04/06 12:59:37,,,,,CSCOM de Soumpi,,sigon,,,,,,
-6.07121920771527,13.6900658523697,3189067709,node,9,,clinic,,,,,27396244,,,,9b4afd27d1e740d8ac3241cf05019617,,,,,,0,4,,2014/12/11 11:26:31,,,,,Centre de Santé de Référence de Markala,,opendatamali,,,,,,
-7.91882670155118,12.6756116549921,7868668827,node,9,,pharmacy,,,,,90307866,,,,abca8225fe01474d8ab97b6315a65b9c,,,,,,0,1,,2020/09/02 13:39:34,,,,,Aicha Karembe,,Makang,,,,,,
